log_id,pipeline_id,domaine,date_run,statut,duree_sec,volume_lignes_traitees
LOG_001858,PIPE_FIN_01,Finance,2024-11-07 07:55:52,succès,1205.9,372376
LOG_001637,PIPE_VEN_03,Ventes,2024-11-07 08:44:22,succès,1728.1,1395215
LOG_002746,PIPE_VEN_05,Ventes,2024-11-07 08:58:30,succès,870.2,311990
LOG_001645,PIPE_FIN_04,Finance,2024-11-07 09:19:29,échec,86.2,0
LOG_007393,PIPE_RH_07,RH,2024-11-07 09:48:16,avertissement,1315.7,1170258
LOG_002017,PIPE_RH_04,RH,2024-11-07 09:48:20,succès,350.0,1158070
LOG_006587,PIPE_MAR_10,Marketing,2024-11-07 10:02:08,succès,3496.6,1942995
LOG_007222,PIPE_VEN_04,Ventes,2024-11-07 11:37:47,succès,245.6,125589
LOG_001102,PIPE_FIN_10,Finance,2024-11-07 11:55:19,succès,2037.0,1901966
LOG_004802,PIPE_FIN_06,Finance,2024-11-07 12:13:56,succès,2469.8,506958
LOG_002457,PIPE_FIN_10,Finance,2024-11-07 12:24:54,succès,3541.2,1427484
LOG_000911,PIPE_RH_01,RH,2024-11-07 12:25:45,succès,2173.8,694490
LOG_000135,PIPE_MAR_09,Marketing,2024-11-07 13:03:47,succès,797.8,1256975
LOG_007688,PIPE_MAR_02,Marketing,2024-11-07 13:04:46,succès,1842.7,1400472
LOG_004878,PIPE_FIN_05,Finance,2024-11-07 13:27:21,succès,252.5,623204
LOG_005481,PIPE_RH_02,RH,2024-11-07 13:28:53,succès,204.1,1715520
LOG_002998,PIPE_MAR_08,Marketing,2024-11-07 13:43:59,succès,3295.0,157760
LOG_008925,PIPE_FIN_07,Finance,2024-11-07 14:37:43,succès,2977.0,245401
LOG_001141,PIPE_RH_05,RH,2024-11-07 15:10:41,succès,351.9,259713
LOG_009092,PIPE_MAR_08,Marketing,2024-11-07 15:36:44,échec,29.5,0
LOG_003465,PIPE_VEN_01,Ventes,2024-11-07 15:41:51,avertissement,2344.1,1223832
LOG_005767,PIPE_MAR_10,Marketing,2024-11-07 16:06:27,échec,61.9,0
LOG_000212,PIPE_VEN_06,Ventes,2024-11-07 16:21:32,succès,238.5,1137115
LOG_006538,PIPE_FIN_06,Finance,2024-11-07 17:27:26,succès,2057.3,1281689
LOG_002329,PIPE_FIN_09,Finance,2024-11-07 17:39:56,succès,3323.4,1285900
LOG_009553,PIPE_FIN_08,Finance,2024-11-07 18:00:19,succès,384.3,1713765
LOG_006239,PIPE_VEN_02,Ventes,2024-11-07 18:10:33,succès,134.6,1207543
LOG_006629,PIPE_VEN_04,Ventes,2024-11-07 18:10:44,avertissement,2612.3,984970
LOG_001835,PIPE_FIN_08,Finance,2024-11-07 18:12:07,succès,1901.7,1212012
LOG_006827,PIPE_RH_01,RH,2024-11-07 18:28:22,succès,1949.1,1969662
LOG_008433,PIPE_FIN_09,Finance,2024-11-07 18:44:34,échec,79.3,0
LOG_006561,PIPE_VEN_06,Ventes,2024-11-07 19:06:14,avertissement,2859.5,1482076
LOG_002085,PIPE_FIN_10,Finance,2024-11-07 19:25:17,avertissement,757.5,5701
LOG_009364,PIPE_FIN_05,Finance,2024-11-07 19:54:31,avertissement,2104.3,1542107
LOG_002906,PIPE_VEN_01,Ventes,2024-11-07 20:12:06,succès,1361.3,862431
LOG_006510,PIPE_MAR_06,Marketing,2024-11-07 20:12:42,succès,2495.8,1871818
LOG_002403,PIPE_FIN_02,Finance,2024-11-07 20:23:29,succès,1221.3,767014
LOG_007035,PIPE_FIN_01,Finance,2024-11-07 21:29:32,succès,3249.1,1894211
LOG_002350,PIPE_VEN_07,Ventes,2024-11-07 22:05:04,avertissement,781.7,379134
LOG_004209,PIPE_VEN_07,Ventes,2024-11-07 22:07:27,succès,2170.2,245410
LOG_007069,PIPE_FIN_05,Finance,2024-11-07 22:19:49,succès,704.0,1107495
LOG_003785,PIPE_RH_04,RH,2024-11-07 23:03:55,succès,9.4,1028574
LOG_005300,PIPE_VEN_08,Ventes,2024-11-07 23:12:28,succès,2224.6,734936
LOG_006373,PIPE_RH_03,RH,2024-11-07 23:14:41,succès,1090.0,669646
LOG_009103,PIPE_RH_08,RH,2024-11-07 23:35:42,succès,186.4,1280867
LOG_000006,PIPE_FIN_08,Finance,2024-11-07 23:54:15,succès,3412.2,975346
LOG_008841,PIPE_FIN_04,Finance,2024-11-08 00:40:52,succès,1591.0,486318
LOG_008351,PIPE_MAR_08,Marketing,2024-11-08 00:44:26,succès,16.4,714979
LOG_005663,PIPE_FIN_02,Finance,2024-11-08 00:59:08,succès,3508.1,192179
LOG_000608,PIPE_MAR_04,Marketing,2024-11-08 01:42:03,échec,84.1,0
LOG_005730,PIPE_RH_02,RH,2024-11-08 01:43:18,succès,2429.9,1708212
LOG_006955,PIPE_VEN_10,Ventes,2024-11-08 01:56:45,échec,114.7,0
LOG_004617,PIPE_VEN_02,Ventes,2024-11-08 02:47:57,succès,1798.7,882414
LOG_007519,PIPE_VEN_08,Ventes,2024-11-08 02:58:24,succès,2539.6,1018985
LOG_007372,PIPE_FIN_07,Finance,2024-11-08 03:15:43,avertissement,390.8,1202000
LOG_009300,PIPE_MAR_06,Marketing,2024-11-08 04:09:24,succès,2424.2,1987872
LOG_003191,PIPE_VEN_10,Ventes,2024-11-08 04:20:52,succès,3254.2,315589
LOG_007570,PIPE_RH_08,RH,2024-11-08 05:19:13,succès,3470.8,687910
LOG_005615,PIPE_MAR_04,Marketing,2024-11-08 08:00:11,succès,927.7,775452
LOG_009867,PIPE_MAR_10,Marketing,2024-11-08 08:22:37,succès,1571.1,1124321
LOG_005951,PIPE_VEN_07,Ventes,2024-11-08 09:19:41,succès,2460.0,351886
LOG_002632,PIPE_FIN_04,Finance,2024-11-08 10:08:37,succès,1348.4,943458
LOG_007854,PIPE_MAR_03,Marketing,2024-11-08 10:19:05,avertissement,2147.5,1364417
LOG_009030,PIPE_RH_07,RH,2024-11-08 11:04:35,succès,2334.4,641241
LOG_006617,PIPE_VEN_09,Ventes,2024-11-08 11:49:11,échec,63.7,0
LOG_006171,PIPE_MAR_05,Marketing,2024-11-08 12:32:50,succès,2652.4,434423
LOG_001376,PIPE_MAR_08,Marketing,2024-11-08 12:53:34,succès,3499.5,789418
LOG_007772,PIPE_FIN_06,Finance,2024-11-08 12:55:07,succès,2004.9,126330
LOG_006032,PIPE_FIN_05,Finance,2024-11-08 13:07:36,succès,3205.0,671542
LOG_001329,PIPE_MAR_10,Marketing,2024-11-08 13:46:07,succès,1362.7,1546775
LOG_009593,PIPE_FIN_03,Finance,2024-11-08 14:01:17,succès,2429.4,1757164
LOG_004639,PIPE_VEN_06,Ventes,2024-11-08 14:44:07,succès,3349.6,809396
LOG_002240,PIPE_RH_07,RH,2024-11-08 16:17:46,succès,3331.4,929554
LOG_002178,PIPE_MAR_03,Marketing,2024-11-08 16:20:30,succès,1453.6,1385685
LOG_008000,PIPE_RH_02,RH,2024-11-08 16:53:59,succès,1166.7,1655515
LOG_007582,PIPE_FIN_06,Finance,2024-11-08 17:56:36,succès,1516.8,38659
LOG_002028,PIPE_FIN_04,Finance,2024-11-08 18:01:38,succès,1695.1,1016185
LOG_000849,PIPE_FIN_01,Finance,2024-11-08 19:22:03,succès,1417.4,934624
LOG_006503,PIPE_MAR_04,Marketing,2024-11-08 19:59:39,succès,1020.3,1592511
LOG_003372,PIPE_MAR_10,Marketing,2024-11-08 21:24:01,succès,105.8,483702
LOG_009844,PIPE_FIN_02,Finance,2024-11-08 21:24:37,succès,176.0,175514
LOG_006403,PIPE_RH_04,RH,2024-11-08 21:35:12,succès,1414.5,1532739
LOG_005918,PIPE_VEN_08,Ventes,2024-11-08 21:51:25,succès,1216.6,1215882
LOG_000636,PIPE_MAR_07,Marketing,2024-11-08 22:12:08,succès,3029.8,599734
LOG_004713,PIPE_VEN_03,Ventes,2024-11-08 23:13:51,succès,2567.0,411721
LOG_005885,PIPE_VEN_09,Ventes,2024-11-09 00:17:09,échec,57.7,0
LOG_003525,PIPE_RH_07,RH,2024-11-09 01:29:43,succès,1660.1,711283
LOG_001362,PIPE_FIN_10,Finance,2024-11-09 02:10:55,succès,2747.9,1366501
LOG_007299,PIPE_VEN_03,Ventes,2024-11-09 03:15:38,succès,1856.3,740122
LOG_005518,PIPE_RH_08,RH,2024-11-09 03:39:01,succès,1412.5,1934549
LOG_006267,PIPE_FIN_07,Finance,2024-11-09 04:00:40,succès,737.5,867636
LOG_006365,PIPE_RH_10,RH,2024-11-09 04:13:46,succès,1978.2,1029717
LOG_007803,PIPE_FIN_05,Finance,2024-11-09 04:24:03,succès,1842.1,1449176
LOG_006124,PIPE_VEN_10,Ventes,2024-11-09 04:27:07,succès,167.0,380157
LOG_002582,PIPE_VEN_08,Ventes,2024-11-09 05:02:24,succès,1300.4,905464
LOG_006270,PIPE_FIN_06,Finance,2024-11-09 05:21:38,succès,2387.0,1366868
LOG_002461,PIPE_MAR_01,Marketing,2024-11-09 07:16:15,succès,240.0,45117
LOG_004108,PIPE_FIN_06,Finance,2024-11-09 07:33:58,succès,2976.1,812139
LOG_001266,PIPE_FIN_08,Finance,2024-11-09 08:26:20,succès,2472.0,325304
LOG_004804,PIPE_RH_01,RH,2024-11-09 09:06:36,succès,2511.4,10303
LOG_000940,PIPE_VEN_09,Ventes,2024-11-09 09:43:52,avertissement,742.6,76756
LOG_004950,PIPE_VEN_10,Ventes,2024-11-09 10:09:02,succès,2237.9,483483
LOG_004347,PIPE_FIN_05,Finance,2024-11-09 10:15:32,succès,1215.7,1737353
LOG_006756,PIPE_RH_07,RH,2024-11-09 10:26:52,succès,2132.0,688849
LOG_008980,PIPE_VEN_09,Ventes,2024-11-09 10:34:08,succès,2115.2,299841
LOG_006933,PIPE_RH_03,RH,2024-11-09 10:58:19,succès,2179.6,417887
LOG_001107,PIPE_RH_08,RH,2024-11-09 11:20:38,succès,319.1,1073396
LOG_008969,PIPE_MAR_05,Marketing,2024-11-09 11:47:22,avertissement,2020.3,1556385
LOG_000555,PIPE_FIN_05,Finance,2024-11-09 11:57:46,succès,2246.9,1225858
LOG_008171,PIPE_MAR_01,Marketing,2024-11-09 12:43:50,avertissement,1976.6,1078916
LOG_009743,PIPE_FIN_10,Finance,2024-11-09 13:20:28,succès,3350.7,1081646
LOG_007941,PIPE_MAR_02,Marketing,2024-11-09 13:54:57,succès,487.3,1324023
LOG_001492,PIPE_VEN_07,Ventes,2024-11-09 15:14:43,avertissement,2778.2,278877
LOG_008667,PIPE_VEN_05,Ventes,2024-11-09 15:45:13,succès,2620.5,1986330
LOG_001613,PIPE_MAR_04,Marketing,2024-11-09 16:42:43,succès,2545.9,384098
LOG_001084,PIPE_RH_09,RH,2024-11-09 17:08:44,échec,57.0,0
LOG_007176,PIPE_VEN_09,Ventes,2024-11-09 17:29:00,avertissement,2252.4,10055
LOG_000604,PIPE_FIN_10,Finance,2024-11-09 17:32:28,succès,2202.7,1634125
LOG_009263,PIPE_MAR_06,Marketing,2024-11-09 18:17:13,succès,2786.8,1154725
LOG_001356,PIPE_FIN_07,Finance,2024-11-09 18:32:42,succès,2214.0,682284
LOG_002737,PIPE_FIN_06,Finance,2024-11-09 19:09:22,succès,2977.2,749308
LOG_009086,PIPE_FIN_05,Finance,2024-11-09 19:10:41,succès,977.4,373680
LOG_008804,PIPE_RH_01,RH,2024-11-09 19:19:43,succès,1976.5,90384
LOG_008460,PIPE_FIN_06,Finance,2024-11-09 19:58:18,succès,2307.0,7532
LOG_006483,PIPE_MAR_03,Marketing,2024-11-09 20:26:25,succès,3456.5,887747
LOG_002600,PIPE_MAR_01,Marketing,2024-11-09 20:54:59,succès,118.3,670416
LOG_003444,PIPE_MAR_02,Marketing,2024-11-09 21:11:52,succès,1850.1,1858772
LOG_003975,PIPE_VEN_10,Ventes,2024-11-09 22:20:34,succès,211.8,701825
LOG_001577,PIPE_FIN_07,Finance,2024-11-09 22:26:39,échec,16.0,0
LOG_004223,PIPE_MAR_01,Marketing,2024-11-09 22:41:39,succès,2160.1,1290128
LOG_001769,PIPE_FIN_04,Finance,2024-11-09 23:17:49,succès,56.7,1706718
LOG_008431,PIPE_MAR_05,Marketing,2024-11-09 23:23:16,succès,1205.5,444738
LOG_004157,PIPE_VEN_05,Ventes,2024-11-09 23:29:24,succès,878.8,839186
LOG_006761,PIPE_VEN_01,Ventes,2024-11-10 01:03:49,avertissement,2283.4,441260
LOG_004264,PIPE_FIN_02,Finance,2024-11-10 01:04:24,succès,2501.4,1925077
LOG_006168,PIPE_FIN_09,Finance,2024-11-10 01:57:43,avertissement,3389.5,1257791
LOG_005251,PIPE_MAR_05,Marketing,2024-11-10 02:25:44,succès,735.6,21945
LOG_008518,PIPE_FIN_04,Finance,2024-11-10 03:25:43,échec,49.6,0
LOG_006176,PIPE_FIN_09,Finance,2024-11-10 04:26:00,succès,1591.7,1532596
LOG_003006,PIPE_MAR_07,Marketing,2024-11-10 04:30:11,avertissement,432.8,1003212
LOG_007779,PIPE_FIN_08,Finance,2024-11-10 04:35:11,succès,506.7,1029744
LOG_000537,PIPE_RH_10,RH,2024-11-10 04:49:04,succès,144.4,1865672
LOG_004748,PIPE_RH_06,RH,2024-11-10 05:08:01,succès,767.5,1635364
LOG_007938,PIPE_VEN_09,Ventes,2024-11-10 05:22:34,avertissement,232.5,1901962
LOG_003282,PIPE_RH_08,RH,2024-11-10 05:48:02,succès,1359.7,76497
LOG_006570,PIPE_FIN_05,Finance,2024-11-10 05:56:29,succès,2373.2,301518
LOG_000547,PIPE_MAR_02,Marketing,2024-11-10 06:30:09,succès,1344.0,1245899
LOG_008730,PIPE_VEN_07,Ventes,2024-11-10 06:57:16,succès,1681.6,1321528
LOG_008449,PIPE_RH_06,RH,2024-11-10 07:21:06,succès,2553.8,1482491
LOG_001857,PIPE_FIN_06,Finance,2024-11-10 07:45:07,succès,678.5,1887262
LOG_000742,PIPE_VEN_08,Ventes,2024-11-10 08:27:41,succès,2114.6,57458
LOG_008212,PIPE_RH_03,RH,2024-11-10 08:47:14,succès,1301.3,194134
LOG_000076,PIPE_MAR_10,Marketing,2024-11-10 09:25:12,succès,616.1,165708
LOG_003979,PIPE_RH_04,RH,2024-11-10 09:28:18,succès,1161.4,944304
LOG_001538,PIPE_FIN_06,Finance,2024-11-10 09:41:52,échec,98.9,0
LOG_003477,PIPE_MAR_07,Marketing,2024-11-10 10:12:14,succès,681.9,981631
LOG_003362,PIPE_VEN_08,Ventes,2024-11-10 10:14:38,succès,2473.8,371605
LOG_003069,PIPE_FIN_03,Finance,2024-11-10 10:19:36,succès,1095.2,1785032
LOG_008990,PIPE_MAR_03,Marketing,2024-11-10 10:26:13,succès,906.8,1940471
LOG_007239,PIPE_RH_01,RH,2024-11-10 10:35:56,succès,2235.2,819627
LOG_008468,PIPE_VEN_01,Ventes,2024-11-10 10:39:47,succès,2289.4,1204195
LOG_001819,PIPE_VEN_07,Ventes,2024-11-10 10:57:54,succès,1147.4,671443
LOG_008952,PIPE_RH_06,RH,2024-11-10 11:03:48,avertissement,976.0,880964
LOG_003262,PIPE_MAR_08,Marketing,2024-11-10 11:09:08,avertissement,2641.7,178078
LOG_007513,PIPE_FIN_06,Finance,2024-11-10 11:13:21,succès,2664.8,300903
LOG_008597,PIPE_VEN_10,Ventes,2024-11-10 11:25:06,succès,349.7,688592
LOG_008107,PIPE_RH_06,RH,2024-11-10 11:59:58,succès,238.4,206126
LOG_007330,PIPE_MAR_04,Marketing,2024-11-10 12:32:17,succès,1896.8,506241
LOG_005216,PIPE_VEN_08,Ventes,2024-11-10 13:30:20,succès,1990.6,1546525
LOG_006607,PIPE_FIN_06,Finance,2024-11-10 13:56:49,succès,3418.4,10346
LOG_002444,PIPE_FIN_04,Finance,2024-11-10 14:27:24,succès,903.9,1335351
LOG_004741,PIPE_VEN_10,Ventes,2024-11-10 14:44:39,succès,2663.8,103634
LOG_005852,PIPE_MAR_07,Marketing,2024-11-10 14:51:44,avertissement,1301.8,1140103
LOG_006255,PIPE_FIN_02,Finance,2024-11-10 15:28:25,succès,1710.4,1729807
LOG_008972,PIPE_FIN_02,Finance,2024-11-10 15:43:52,succès,2637.3,341901
LOG_007739,PIPE_VEN_05,Ventes,2024-11-10 15:52:03,succès,3389.6,1137264
LOG_003970,PIPE_FIN_07,Finance,2024-11-10 15:54:30,succès,1724.3,141862
LOG_008273,PIPE_FIN_06,Finance,2024-11-10 16:06:56,succès,397.6,1963904
LOG_008255,PIPE_VEN_06,Ventes,2024-11-10 17:14:20,succès,45.3,389452
LOG_008528,PIPE_VEN_10,Ventes,2024-11-10 17:16:29,avertissement,3245.9,36398
LOG_006076,PIPE_FIN_02,Finance,2024-11-10 17:27:29,échec,99.1,0
LOG_003035,PIPE_FIN_03,Finance,2024-11-10 17:27:36,succès,2075.9,564763
LOG_005107,PIPE_FIN_06,Finance,2024-11-10 18:10:31,succès,1190.5,1318177
LOG_007800,PIPE_FIN_03,Finance,2024-11-10 18:39:59,succès,3583.6,1206916
LOG_007009,PIPE_RH_04,RH,2024-11-10 19:03:29,succès,182.0,362975
LOG_005110,PIPE_VEN_07,Ventes,2024-11-10 19:13:28,échec,54.3,0
LOG_009660,PIPE_MAR_04,Marketing,2024-11-10 19:27:48,échec,101.0,0
LOG_002517,PIPE_FIN_05,Finance,2024-11-10 19:56:21,succès,2203.8,1256536
LOG_000986,PIPE_MAR_02,Marketing,2024-11-10 20:00:57,succès,2874.2,655459
LOG_001622,PIPE_MAR_09,Marketing,2024-11-10 20:02:06,succès,2188.5,353537
LOG_000691,PIPE_MAR_10,Marketing,2024-11-10 20:25:27,succès,1853.3,935892
LOG_002440,PIPE_RH_02,RH,2024-11-10 21:08:47,succès,1375.5,1180191
LOG_003615,PIPE_MAR_09,Marketing,2024-11-10 21:19:26,succès,2205.4,1835015
LOG_006594,PIPE_RH_03,RH,2024-11-10 21:22:00,succès,2413.1,782585
LOG_004943,PIPE_VEN_02,Ventes,2024-11-10 21:25:44,succès,205.6,1907037
LOG_005262,PIPE_RH_04,RH,2024-11-10 21:35:09,avertissement,874.5,1652222
LOG_005061,PIPE_RH_05,RH,2024-11-10 21:42:09,succès,2227.2,1538869
LOG_001978,PIPE_MAR_03,Marketing,2024-11-10 21:43:40,succès,1587.9,665598
LOG_003265,PIPE_MAR_07,Marketing,2024-11-11 00:43:05,succès,266.6,995686
LOG_007109,PIPE_RH_04,RH,2024-11-11 01:16:40,succès,3123.8,198895
LOG_004378,PIPE_RH_01,RH,2024-11-11 01:29:11,succès,290.0,498792
LOG_003995,PIPE_RH_06,RH,2024-11-11 01:30:02,succès,123.3,1223374
LOG_005252,PIPE_MAR_05,Marketing,2024-11-11 01:38:29,succès,3090.5,1555438
LOG_008766,PIPE_FIN_01,Finance,2024-11-11 01:43:36,succès,1237.2,483145
LOG_000965,PIPE_RH_02,RH,2024-11-11 02:42:07,succès,2778.0,794733
LOG_003858,PIPE_VEN_03,Ventes,2024-11-11 02:42:45,succès,3362.1,1556531
LOG_004515,PIPE_FIN_04,Finance,2024-11-11 03:21:57,succès,2861.5,590336
LOG_007770,PIPE_FIN_01,Finance,2024-11-11 04:10:47,succès,1696.2,1538844
LOG_000760,PIPE_RH_10,RH,2024-11-11 05:02:50,succès,364.0,566224
LOG_007447,PIPE_VEN_01,Ventes,2024-11-11 05:32:29,succès,1002.4,763043
LOG_006547,PIPE_MAR_10,Marketing,2024-11-11 05:34:39,échec,56.9,0
LOG_004974,PIPE_MAR_01,Marketing,2024-11-11 06:02:24,succès,1771.6,613582
LOG_008229,PIPE_MAR_02,Marketing,2024-11-11 06:03:15,avertissement,3368.5,1966519
LOG_007449,PIPE_MAR_01,Marketing,2024-11-11 06:14:37,succès,3345.0,1283879
LOG_000475,PIPE_VEN_06,Ventes,2024-11-11 06:19:16,succès,2322.6,1221321
LOG_000563,PIPE_MAR_04,Marketing,2024-11-11 06:28:27,succès,2826.7,1901223
LOG_002158,PIPE_FIN_10,Finance,2024-11-11 06:47:53,succès,1535.4,1415669
LOG_008092,PIPE_MAR_09,Marketing,2024-11-11 07:35:52,succès,641.2,532012
LOG_008526,PIPE_MAR_06,Marketing,2024-11-11 08:14:43,succès,3091.3,482662
LOG_006502,PIPE_FIN_01,Finance,2024-11-11 08:38:27,échec,79.6,0
LOG_005574,PIPE_MAR_01,Marketing,2024-11-11 08:59:43,avertissement,1787.6,818861
LOG_006668,PIPE_RH_02,RH,2024-11-11 09:22:04,succès,1305.7,85228
LOG_004122,PIPE_MAR_09,Marketing,2024-11-11 09:28:50,avertissement,847.7,1854562
LOG_005066,PIPE_VEN_03,Ventes,2024-11-11 09:43:03,succès,2918.9,746349
LOG_007143,PIPE_MAR_01,Marketing,2024-11-11 09:43:49,succès,621.7,1081831
LOG_001807,PIPE_FIN_04,Finance,2024-11-11 09:55:11,échec,115.6,0
LOG_008858,PIPE_VEN_03,Ventes,2024-11-11 11:11:50,succès,3212.6,1815788
LOG_000884,PIPE_MAR_04,Marketing,2024-11-11 11:24:47,succès,290.7,1635514
LOG_005393,PIPE_RH_08,RH,2024-11-11 12:02:31,succès,394.2,1641676
LOG_007233,PIPE_MAR_01,Marketing,2024-11-11 12:14:04,succès,1844.6,1319364
LOG_007949,PIPE_MAR_09,Marketing,2024-11-11 13:06:52,succès,2533.1,1568128
LOG_000787,PIPE_FIN_01,Finance,2024-11-11 13:14:25,avertissement,3409.3,1000582
LOG_007170,PIPE_MAR_09,Marketing,2024-11-11 13:24:27,succès,3413.3,830840
LOG_007297,PIPE_MAR_01,Marketing,2024-11-11 13:31:00,succès,1816.9,1209336
LOG_000889,PIPE_VEN_08,Ventes,2024-11-11 13:40:21,succès,1649.9,517643
LOG_009503,PIPE_VEN_04,Ventes,2024-11-11 13:41:21,succès,2281.6,233430
LOG_008444,PIPE_RH_01,RH,2024-11-11 14:06:16,succès,2423.6,128406
LOG_006221,PIPE_VEN_10,Ventes,2024-11-11 14:15:39,succès,1665.3,556163
LOG_002470,PIPE_VEN_10,Ventes,2024-11-11 14:52:42,avertissement,1307.8,924810
LOG_000593,PIPE_MAR_04,Marketing,2024-11-11 15:15:45,avertissement,1193.5,5842
LOG_002520,PIPE_FIN_06,Finance,2024-11-11 15:37:32,succès,3139.4,655537
LOG_005769,PIPE_FIN_04,Finance,2024-11-11 15:50:43,succès,486.7,1489232
LOG_002829,PIPE_FIN_04,Finance,2024-11-11 16:19:13,échec,115.8,0
LOG_009291,PIPE_MAR_05,Marketing,2024-11-11 17:18:11,succès,3022.1,1452634
LOG_007013,PIPE_VEN_08,Ventes,2024-11-11 17:24:04,succès,1628.6,205922
LOG_000043,PIPE_FIN_08,Finance,2024-11-11 17:28:19,succès,1452.0,571041
LOG_007656,PIPE_RH_03,RH,2024-11-11 19:17:02,succès,422.5,547887
LOG_001103,PIPE_VEN_06,Ventes,2024-11-11 19:39:27,succès,1726.9,84155
LOG_004730,PIPE_RH_01,RH,2024-11-11 19:55:59,échec,21.2,0
LOG_009173,PIPE_MAR_03,Marketing,2024-11-11 20:32:48,succès,122.2,1935866
LOG_003807,PIPE_MAR_08,Marketing,2024-11-11 21:08:57,succès,2536.4,209196
LOG_008417,PIPE_FIN_09,Finance,2024-11-11 21:21:15,succès,2886.5,969339
LOG_001392,PIPE_RH_04,RH,2024-11-11 21:31:51,succès,272.6,524354
LOG_007450,PIPE_FIN_03,Finance,2024-11-11 22:24:10,avertissement,1460.1,309883
LOG_008832,PIPE_RH_08,RH,2024-11-11 22:47:03,échec,54.6,0
LOG_000896,PIPE_MAR_01,Marketing,2024-11-11 23:24:49,succès,516.4,1740512
LOG_005063,PIPE_FIN_07,Finance,2024-11-11 23:44:03,succès,67.1,1877410
LOG_003940,PIPE_RH_10,RH,2024-11-12 00:04:08,succès,2083.1,1917716
LOG_000282,PIPE_VEN_05,Ventes,2024-11-12 00:59:10,succès,3298.5,618838
LOG_005848,PIPE_FIN_03,Finance,2024-11-12 01:48:09,succès,3086.8,1606419
LOG_001295,PIPE_MAR_05,Marketing,2024-11-12 02:53:01,succès,2403.1,270835
LOG_002506,PIPE_MAR_01,Marketing,2024-11-12 03:39:44,succès,1676.5,968229
LOG_009969,PIPE_RH_02,RH,2024-11-12 03:55:03,succès,798.1,1023900
LOG_007268,PIPE_RH_09,RH,2024-11-12 04:14:17,succès,2100.4,928568
LOG_008711,PIPE_RH_03,RH,2024-11-12 05:16:06,succès,3407.1,327674
LOG_005707,PIPE_FIN_01,Finance,2024-11-12 05:29:08,succès,2169.4,381771
LOG_009949,PIPE_VEN_05,Ventes,2024-11-12 06:15:12,succès,892.1,746231
LOG_003475,PIPE_VEN_01,Ventes,2024-11-12 06:37:41,succès,2868.9,1835762
LOG_003972,PIPE_FIN_07,Finance,2024-11-12 07:13:21,succès,2175.5,457044
LOG_001047,PIPE_VEN_10,Ventes,2024-11-12 07:25:56,succès,652.1,1048440
LOG_000900,PIPE_RH_06,RH,2024-11-12 07:38:12,succès,2562.7,344020
LOG_003017,PIPE_RH_10,RH,2024-11-12 07:59:25,succès,2386.0,1137348
LOG_004202,PIPE_VEN_01,Ventes,2024-11-12 08:09:11,échec,13.8,0
LOG_004812,PIPE_MAR_02,Marketing,2024-11-12 08:29:27,succès,1311.7,468696
LOG_009544,PIPE_FIN_06,Finance,2024-11-12 08:38:53,succès,2622.5,1966719
LOG_007764,PIPE_FIN_10,Finance,2024-11-12 08:49:15,succès,1939.9,961205
LOG_001690,PIPE_FIN_09,Finance,2024-11-12 09:08:44,succès,1959.3,44576
LOG_009431,PIPE_FIN_03,Finance,2024-11-12 09:20:43,succès,2152.6,895108
LOG_009927,PIPE_FIN_06,Finance,2024-11-12 09:22:17,succès,793.1,1205734
LOG_005562,PIPE_VEN_06,Ventes,2024-11-12 09:35:22,succès,2380.4,764439
LOG_003611,PIPE_VEN_01,Ventes,2024-11-12 10:36:47,succès,707.8,608057
LOG_006975,PIPE_MAR_02,Marketing,2024-11-12 11:36:14,succès,3009.9,1420591
LOG_005079,PIPE_VEN_07,Ventes,2024-11-12 11:42:12,avertissement,3477.9,87463
LOG_000642,PIPE_FIN_05,Finance,2024-11-12 13:18:58,succès,3335.7,812861
LOG_007917,PIPE_FIN_06,Finance,2024-11-12 13:32:17,avertissement,3509.9,587194
LOG_001415,PIPE_VEN_04,Ventes,2024-11-12 14:38:31,succès,2248.0,501359
LOG_008006,PIPE_VEN_08,Ventes,2024-11-12 14:40:42,succès,1020.1,1483558
LOG_003105,PIPE_FIN_04,Finance,2024-11-12 15:06:12,succès,2539.3,780645
LOG_006228,PIPE_VEN_02,Ventes,2024-11-12 15:37:17,succès,998.3,1041202
LOG_001045,PIPE_VEN_07,Ventes,2024-11-12 15:57:38,succès,2782.4,1452080
LOG_000500,PIPE_RH_09,RH,2024-11-12 16:13:32,échec,46.0,0
LOG_004110,PIPE_RH_09,RH,2024-11-12 16:24:28,succès,3052.9,1585418
LOG_009741,PIPE_FIN_07,Finance,2024-11-12 17:18:45,succès,3083.7,1451076
LOG_005475,PIPE_VEN_09,Ventes,2024-11-12 18:05:44,succès,61.0,1968636
LOG_008721,PIPE_FIN_03,Finance,2024-11-12 18:54:59,avertissement,2491.2,412433
LOG_007753,PIPE_FIN_07,Finance,2024-11-12 19:12:22,avertissement,2714.0,1451480
LOG_007203,PIPE_FIN_08,Finance,2024-11-12 19:23:17,succès,2995.7,1160301
LOG_001123,PIPE_MAR_08,Marketing,2024-11-12 19:24:59,succès,1346.7,1537222
LOG_004113,PIPE_RH_02,RH,2024-11-12 20:27:41,succès,948.2,1796200
LOG_005182,PIPE_VEN_02,Ventes,2024-11-12 20:37:25,succès,3467.9,411177
LOG_002544,PIPE_MAR_07,Marketing,2024-11-12 21:00:29,succès,2963.1,1707945
